Node,Community,Proximity to SOD1,Relative subgraph centrality,Subgraph centrality,Participation coefficient
4932.YOR267C,8,3,1.0067552214045213e-07,1.0000537409579335,0.0
4932.YMR303C,4,3,1.1797056189222026e-06,1.0004418020754688,0.2825484764542936
4932.YLR452C,15,3,3.172011821461415e-07,1.000424563440649,0.2770083102493075
4932.YCL024W,15,4,3.868862582731558e-10,1.0001337489089834,0.6111111111111112
4932.YGR217W,15,2,2.255762413313231e-05,1.0003824040452345,0.0
4932.YHR016C,18,4,1.0067741584526314e-09,1.0003676524567995,0.0
4932.YGR052W,7,3,2.1073053688757466e-07,1.000036424651139,0.0
4932.YLR362W,15,3,6.99925223625851e-07,1.0007656972641432,0.06243496357960454
4932.YLL010C,15,3,1.7742158339717484e-07,1.0001330939139232,0.44897959183673475
4932.YJL165C,15,4,8.552074457943929e-10,1.0000779482958864,0.375
4932.YKR067W,2,3,2.5990491266225766e-07,1.0004964270667716,0.0
4932.YLR149C,7,2,1.9295923675816888e-05,1.0003308077443402,0.2076124567474048
4932.YDR195W,15,4,7.256347851151285e-10,1.0001344364042304,0.24489795918367352
4932.YDR409W,10,3,1.5867350980401998e-07,1.0004521534200017,0.0
4932.YBR182C,15,3,9.365922671991439e-07,1.0002673448475916,0.485207100591716
4932.YOR032C,15,4,8.198299225365031e-11,1.0000758885424397,0.4444444444444444
4932.YOR171C,15,2,2.230914064414247e-05,1.0003863541145777,0.0
4932.YBR062C,8,3,9.543601423326817e-08,1.0001042156540416,0.5
4932.YDR379W,15,4,3.395771021444177e-09,1.0002033168904298,0.33999999999999997
4932.YOL136C,7,3,4.792856644483205e-07,1.000212458098894,0.37037037037037035
4932.YNL068C,10,3,9.326198824888558e-08,1.0002659698570588,0.1527777777777778
4932.YPR026W,7,2,1.996944775529535e-05,1.0002378536605363,0.18000000000000005
4932.YOR145C,5,3,6.21147861519557e-07,1.0023744839111386,0.44034090909090906
4932.YLR258W,7,2,5.404002358773104e-05,1.0013646065773174,0.2915702479338843
4932.YHR121W,12,3,1.9920362041294607e-07,1.0001880106883974,0.21875
4932.YHL007C,15,3,6.512959634259448e-07,1.000785144709754,0.2222222222222222
4932.YPL089C,15,3,8.478862694594874e-07,1.000484849435055,0.1652892561983471
4932.YDR422C,15,3,9.569119869743108e-08,1.0003655206925102,0.2265625
4932.YGL179C,15,4,3.840612950822657e-09,1.0002144581543,0.0
4932.YER045C,15,3,8.101593717722497e-07,1.0002279521378938,0.345679012345679
4932.YPL141C,15,3,4.3728438259824955e-08,1.0001696688146926,0.19753086419753085
4932.YOR208W,15,3,7.802427017537979e-07,1.0004791164215951,0.09070294784580502
4932.YCL068C,18,4,5.079011053421047e-10,1.0001412901233875,0.44897959183673475
4932.YPR204W,16,6,1.2931658781994981e-14,1.0000863694159792,0.375
4932.YCR027C,15,3,1.783220855511525e-07,1.0004390081326346,0.5714285714285714
4932.YMR006C,15,2,1.9830408463330194e-05,1.0002768097235344,0.5619834710743802
4932.YKR034W,4,3,7.901948965529683e-07,1.0003855485567335,0.18500000000000005
4932.YCR020W-B,3,5,1.154852740672084e-11,1.0001132887901891,0.0
4932.YIL131C,10,2,1.8129137547021572e-05,1.0002572461456358,0.4297520661157025
4932.YBR235W,4,3,4.712659691693123e-08,1.0000614236620453,0.4444444444444444
4932.YCR073C,15,2,1.8372052453168063e-05,1.0002601125634816,0.0
4932.YLR284C,2,2,2.5587743062931156e-05,1.0003147359253117,0.14201183431952658
4932.YDR456W,15,3,8.96728513857109e-08,1.000247990525365,0.4297520661157025
4932.YJL155C,7,3,6.513754017736361e-07,1.0002655227627268,0.5277777777777778
4932.YKR019C,18,4,2.1643032243777102e-09,1.00012091028556,0.2777777777777778
4932.YIL166C,16,4,7.310117242434466e-10,1.000060600441613,0.6666666666666667
4932.YDR128W,15,3,5.3022818537282884e-08,1.0003022168898603,0.1527777777777778
4932.YKL048C,15,4,4.6893255942065935e-09,1.000329756982825,0.4177777777777778
4932.YJL105W,3,4,5.33177917940407e-10,1.0001137161330038,0.31999999999999995
4932.YKL092C,15,3,4.858571089102603e-08,1.0002001685197957,0.31999999999999995
4932.YDR466W,15,3,1.8638393500499187e-07,1.000119051379007,0.2777777777777778
4932.YNR031C,15,2,2.0798134557981768e-05,1.0003558320733912,0.0
4932.YLL051C,1,3,2.1541135207146182e-07,1.0000592348128257,0.0
4932.YMR008C,15,1,0.005720091450304266,1.0003238101353158,0.653061224489796
4932.YKL116C,15,4,1.8709378763045667e-09,1.0000597964131097,0.0
4932.YCR038C,15,4,1.9772274040480778e-09,1.000405011597574,0.39446366782006925
4932.YKL218C,16,3,4.242552255427872e-08,1.0001119507087206,0.2777777777777778
4932.YLR429W,18,4,3.2646695181199822e-09,1.0004056734143263,0.42500000000000004
4932.YOR212W,15,2,2.8324911370193433e-05,1.0006760295010009,0.13991769547325106
4932.YNL253W,12,3,6.06106847639315e-08,1.0001489208579886,0.5
4932.YGL059W,15,3,1.0983670098495355e-07,1.0001343994906184,0.653061224489796
4932.YOR381W,1,2,1.988908323913882e-05,1.0001072062020773,0.0
4932.YKL008C,15,1,0.005855187628345767,1.000472506794553,0.345
4932.YLR345W,7,2,2.3584037985290853e-05,1.0008115753778808,0.33601168736303877
4932.YJL112W,18,3,1.8586305784449642e-07,1.0001545774343077,0.7777777777777778
4932.YIL044C,18,3,5.175648806559317e-08,1.0002084548368497,0.33999999999999997
4932.YML117W,12,4,3.8415050936276007e-10,1.0000344398349632,0.0
4932.YOL011W,15,2,1.8150823667910008e-05,1.0002702458470605,0.5619834710743802
4932.YLR421C,8,4,1.8651638778377153e-08,1.000527156915838,0.475
4932.YER144C,18,4,3.100818590339848e-09,1.0000935228427745,0.72
4932.YNL023C,15,3,5.815402931468516e-08,1.0000359148534288,0.5
4932.YNL129W,4,3,1.721941253087075e-07,1.0002560225009935,0.18000000000000005
4932.YMR042W,4,3,8.564952409101639e-08,1.0001640712036661,0.21875
4932.YLR425W,15,3,8.219217375197226e-08,1.0001648369523668,0.0
4932.YDR406W,8,3,1.8363046634987078e-07,1.0002484967959284,0.0
4932.YDL053C,12,3,1.9187192135052163e-07,1.0001107492273573,0.56
4932.YLR019W,15,4,8.681044452621238e-10,1.0000423275376311,0.0
4932.YJR059W,10,3,9.812716631450464e-08,1.000106215495204,0.64
4932.YJL083W,18,4,2.168496798468124e-09,1.0001036281689288,0.31999999999999995
4932.YOR156C,10,3,1.348116100289079e-07,1.0003386326787975,0.1171875
4932.YPL155C,10,4,5.100436960910233e-09,1.000528201413215,0.08677685950413228
4932.YDL093W,8,4,5.04742557212029e-10,1.0002855312359167,0.0
4932.YOR227W,13,5,3.3246335372216773e-12,1.0000189433603077,0.0
4932.YFL021W,4,3,3.147355183814003e-07,1.0001087394583565,0.56
4932.YKR036C,12,3,2.4735292889543144e-07,1.000371443856702,0.765625
4932.YIL107C,7,3,9.299314461415614e-07,1.0002498609055235,0.4297520661157025
4932.YKL164C,15,5,7.507560992694486e-13,1.0000437655258876,0.0
4932.YIL036W,4,2,4.006025977072367e-05,1.0001686171113995,0.59375
4932.YDR058C,2,3,1.0210780277634252e-07,1.0003044078395669,0.5798816568047338
4932.YGL208W,15,3,9.684107798329546e-08,1.0003688513190447,0.2265625
4932.YLR260W,15,2,2.216850360949453e-05,1.0002702169940996,0.0
4932.YIL042C,15,3,1.149628827278211e-07,1.0001222176623177,0.6111111111111112
4932.YKR098C,8,5,3.774699303127349e-12,1.0000909898428547,0.0
4932.YDR215C,16,6,8.474124180146703e-16,1.0000959149548114,0.0
4932.YGL083W,12,5,2.5688936112870653e-12,1.0000180250860826,0.0
4932.YGL139W,18,5,7.741422520385344e-13,1.0000460584103845,0.0
4932.YPL150W,15,3,4.3728438793469264e-08,1.0001696688146928,0.19753086419753085
4932.YOL163W,16,4,4.2650296971447413e-10,1.0001280772372423,0.0
4932.YBL063W,10,3,2.2007723481098918e-07,1.0005697273542782,0.07679999999999998
4932.YBL060W,18,3,6.364930741666053e-08,1.0001619535872326,0.0
4932.YNL167C,15,2,7.009374288860544e-05,1.0007620288076726,0.3599632690541782
4932.YDL189W,6,3,4.9833130433577996e-08,1.0000169580227993,0.0
4932.YLR318W,10,3,2.0310056809296796e-07,1.0007054760539482,0.4565992865636147
4932.YIL045W,7,3,2.395515864639722e-07,1.0001683862612811,0.6122448979591837
4932.YPR093C,3,4,1.8793455372584605e-10,1.000056008081899,0.4444444444444444
4932.YPR065W,15,2,1.8753102751417876e-05,1.000266196533216,0.7040816326530612
4932.YCR008W,15,4,8.878132351465215e-10,1.0001099728831941,0.31999999999999995
4932.YIL159W,18,4,8.617210269998288e-10,1.0004040894330493,0.3490304709141274
4932.YDR452W,18,3,3.8017264499185573e-08,1.000128943882241,0.2777777777777778
4932.YHR201C,18,4,2.9915384568406783e-10,1.000043053075225,0.0
4932.YPL042C,3,3,1.397400391468448e-07,1.0007758265917854,0.4426078971533517
4932.YGR070W,15,3,1.256868139155442e-07,1.0003397570625876,0.0
4932.YKL025C,12,4,1.8612241225231946e-09,1.0001095839823677,0.48
4932.YOR344C,15,4,1.1888100880227612e-09,1.0000936228625765,0.625
4932.YOR107W,15,3,1.1098754003802287e-07,1.00011186709684,0.48
4932.YJR008W,7,3,2.8598797643334534e-07,1.0000458123426748,0.0
4932.YNL045W,7,4,1.0131080480015476e-09,1.0000814934732056,0.625
4932.YKL217W,4,3,1.0186264319381971e-06,1.0003330071610141,0.24
4932.YDR451C,10,3,8.646378844715322e-08,1.000199671391701,0.18000000000000005
4932.YPR052C,3,3,9.583138553309525e-08,1.000181534090719,0.5185185185185186
4932.YML027W,10,3,8.716220626758375e-08,1.0002609458686205,0.2777777777777778
4932.YBR239C,4,3,9.12682013320433e-08,1.0000201263488233,0.0
4932.YDR424C,2,3,2.8908948425656277e-07,1.0004142130296032,0.5536332179930796
4932.YLR138W,15,3,2.5479334741867164e-07,1.0003535807802022,0.1171875
4932.YER129W,15,4,4.051153361774376e-09,1.0002121165634346,0.0
4932.YCL027W,15,3,2.1965931310224777e-07,1.0005583212786815,0.14201183431952658
4932.YOL162W,16,3,4.419204790626595e-08,1.0001404531685862,0.24489795918367352
4932.YKL168C,10,4,4.2635314133275776e-10,1.0000176686706526,0.0
4932.YPL216W,3,4,1.6260526865957692e-10,1.0000627817425691,0.0
4932.YMR196W,7,2,4.991001597432127e-05,1.0005210849523904,0.15625
4932.YCR091W,18,3,8.760763814679058e-08,1.000082818974723,0.375
4932.YJL110C,7,3,2.747589330683991e-07,1.0000188525512177,0.0
4932.YML121W,15,3,2.7898892083219953e-07,1.0006726004365787,0.52400548696845
4932.YGL216W,10,4,4.151839370133276e-09,1.0004437530154955,0.09972299168975074
4932.YNL180C,15,4,3.2527172862182978e-09,1.000355611271094,0.3203125
4932.YFL033C,15,3,7.033323250330622e-07,1.0004434700370601,0.6703601108033241
4932.YER075C,15,3,8.958782991448904e-07,1.000439149275431,0.09972299168975074
4932.YDR074W,7,2,5.489375137245967e-05,1.000920592163738,0.15339663988312635
4932.YAL018C,16,4,2.4112722894764627e-09,1.000096795306694,0.56
4932.YBL043W,16,5,3.0466089720460054e-12,1.000043106701274,0.0
4932.YNL318C,8,3,1.5802789007912914e-07,1.000162509807817,0.0
4932.YDR218C,15,4,8.45104041000827e-11,1.0001357494888012,0.0
4932.YGL170C,17,4,2.840179905497231e-10,1.0001667246869617,0.375
4932.YDR522C,15,5,1.612927890207172e-12,1.0000186655795273,0.0
4932.YBR180W,17,4,1.0721878853509059e-10,1.000050288432001,0.0
4932.YOL047C,17,6,2.589942149633373e-15,1.0000481577996578,0.0
4932.YGL138C,4,3,4.1355709643809725e-08,1.000033651022284,0.5
4932.YLR308W,15,3,5.3088507139410074e-08,1.0001112179897755,0.31999999999999995
4932.YOL132W,15,4,9.131039430424967e-11,1.000023982021416,0.0
4932.YDR285W,10,4,2.2402443550402495e-09,1.0005013262247875,0.1652892561983471
4932.YLR307W,15,3,5.3146870878815686e-08,1.0001454942121395,0.5714285714285714
4932.YOR255W,17,4,1.351998078378755e-10,1.0001352841015645,0.0
4932.YBL010C,16,5,3.583511092031255e-12,1.0000672874625696,0.0
4932.YLR380W,1,3,2.0682920961999916e-07,1.0000786607463168,0.375
4932.YPL017C,4,2,2.1445717585345916e-05,1.0004253906573186,0.585
4932.YOR221C,4,3,1.596498134364679e-07,1.0001555999908647,0.44897959183673475
4932.YLR330W,15,3,3.7269325778082826e-08,1.000391061178398,0.3984375
4932.YOR099W,8,4,1.3208480500754433e-10,1.00023435819465,0.0
4932.YMR207C,4,3,8.199052805971693e-07,1.0003878006132865,0.2145328719723183
4932.YBR139W,7,2,2.176783278080819e-05,1.0004144846410434,0.0
4932.YJR138W,15,3,5.281703308501924e-08,1.0002609836992737,0.18000000000000005
4932.YGR131W,7,3,1.2477241241744784e-07,1.0001186512762086,0.2777777777777778
4932.YKL191W,14,3,5.5650619643988e-08,1.000283548315462,0.4297520661157025
4932.YBR294W,4,4,7.780334906068789e-10,1.0000526266623706,0.5
4932.YPR049C,18,3,2.949406252590191e-07,1.0007055332704584,0.4733333333333334
4932.YCR045C,17,4,1.8498132040890847e-10,1.0000686665216132,0.0
4932.YJL084C,15,4,8.569700560073432e-10,1.0002111017997075,0.54
4932.YKL055C,4,3,4.422647950706564e-08,1.0001246166717335,0.56
4932.YNL212W,6,4,2.8583449387768745e-10,1.0001463368991508,0.71875
4932.YDR035W,4,3,9.447245870764388e-08,1.0002683591169326,0.0
4932.YMR014W,5,3,2.491806990594673e-07,1.0012388771365393,0.37360000000000004
4932.YDR439W,10,3,4.733659396481248e-08,1.0001257912115125,0.56
4932.YNR023W,3,4,3.5408674388826694e-09,1.0003405715715203,0.272189349112426
4932.YGR256W,7,2,5.482048400620731e-05,1.0007053572570292,0.19024970273483943
4932.YML118W,12,4,8.334236109401594e-10,1.0000637973498383,0.0
4932.YDR120C,14,3,1.8990527609873413e-07,1.0010156269124173,0.3980530016224987
4932.YJL006C,10,4,2.593795485537312e-09,1.0006074662235356,0.529585798816568
4932.YLR288C,10,3,9.468521375120701e-08,1.0003902461586132,0.0
4932.YOR322C,15,4,9.194586376992664e-10,1.0003010689769665,0.24489795918367352
4932.YPL004C,7,2,2.2318732486933317e-05,1.0005842984494817,0.21301775147928992
4932.YEL041W,4,3,1.0368972062439188e-06,1.000189330621504,0.375
4932.YDL063C,14,3,1.9586220734553938e-07,1.000895663626429,0.49309664694280075
4932.YDL154W,10,3,1.474988881699623e-07,1.0006647620993683,0.13991769547325106
4932.YGL063W,14,3,4.0133217099711394e-08,1.0002185241446884,0.19753086419753085
4932.YKR060W,5,3,3.600396998646284e-07,1.0016110811919448,0.38293444328824144
4932.YPL088W,7,5,2.7406782355729464e-13,1.0000210927330695,0.0
4932.YMR265C,16,4,1.0133272895101759e-10,1.0001328485323915,0.0
4932.YOL041C,5,3,3.1750244930926763e-07,1.0014324522116422,0.4801097393689986
4932.YLR306W,10,3,6.844841055455089e-08,1.0002678925658597,0.48
4932.YML035C,4,3,2.3914591334967634e-07,1.0004693679332728,0.20370370370370372
4932.YPR018W,3,4,4.7005347350473174e-09,1.0003653794128473,0.484375
4932.YPL019C,19,3,4.5793527408310086e-08,1.0002958150883379,0.0
4932.YMR048W,10,3,9.935600708387959e-08,1.0009440711850326,0.2728531855955678
4932.YIL009W,2,3,2.9719752158363037e-07,1.0001429728839093,0.0
4932.YOR018W,15,4,4.341477100782212e-09,1.000210057268424,0.33999999999999997
4932.YOL042W,12,3,2.0361898490022607e-07,1.0001793443817295,0.37037037037037035
4932.YDL052C,2,3,2.4509062720258273e-07,1.0006100321042697,0.07396449704142016
4932.YBL067C,8,4,9.034981573660672e-11,1.0001225509038396,0.0
4932.YHR037W,4,2,4.354910485071268e-05,1.0007871533905917,0.33795918367346944
4932.YDR017C,19,4,1.8904839967776033e-09,1.000194893614615,0.7160493827160495
4932.YMR233W,3,4,3.0334812679288256e-10,1.0000168228974915,0.0
4932.YKL090W,5,4,1.2702127749359554e-08,1.000078877802487,0.375
4932.YGL158W,15,3,3.267956426541204e-07,1.0000579726066876,0.4444444444444444
4932.YBR284W,3,4,1.8501607537690923e-10,1.0000191297151548,0.0
4932.YDR254W,10,4,4.3281907102397585e-09,1.000460845014824,0.33499999999999996
4932.YPL194W,10,3,8.979913070414737e-08,1.0004989379635578,0.0
4932.YDR402C,17,3,3.87795556468706e-08,1.0000855418666312,0.625
4932.YBR278W,10,4,2.1330140553138532e-09,1.0002210337780617,0.49382716049382713
4932.YNL248C,14,3,1.3487858512852783e-07,1.0008236045962657,0.4930795847750865
4932.YER176W,12,3,4.9586102823567704e-08,1.000200868063088,0.7
4932.YER114C,18,4,2.435242399444551e-09,1.0002401658726787,0.48611111111111116
4932.YOR317W,2,3,4.481581889449412e-07,1.0002360996537076,0.1652892561983471
4932.YLR177W,7,3,2.16575901414379e-07,1.0000615213130766,0.4444444444444444
4932.YER039C-A,16,4,6.783728483464313e-11,1.000062302037941,0.0
4932.YFR036W,10,4,7.550819171309175e-11,1.0002310433148156,0.0
4932.YDL213C,5,3,3.788441282750194e-07,1.0012939507138678,0.22565157750342935
4932.YFR038W,3,3,9.644204594487244e-08,1.0002563994650426,0.4970414201183432
4932.YBL024W,14,4,2.6109481785212708e-08,1.0010161934878083,0.39156300703082747
4932.YOL124C,14,3,1.404454733238466e-07,1.001092256015702,0.2992592592592592
4932.YNL264C,1,4,3.3719647441008554e-10,1.000072421227122,0.4444444444444444
4932.YHR215W,19,4,1.1438371863993057e-09,1.000355016677677,0.0
4932.YNL141W,14,3,5.453202284672943e-07,1.0011022472462734,0.6436672967863895
4932.YPR135W,10,3,6.483674167195646e-07,1.0011897097937725,0.3698458975426906
4932.YPL165C,3,4,1.6920200598697505e-09,1.00021826165464,0.39669421487603307
4932.YBR205W,8,4,1.3985909331430246e-10,1.000267258206668,0.1527777777777778
4932.YMR178W,6,4,1.0630508017576436e-09,1.0000235134953872,0.0
4932.YDL024C,19,4,7.651033344206748e-11,1.0001553040934164,0.0
4932.YPL247C,7,3,9.527392333728932e-07,1.0002360655851603,0.31404958677685946
4932.YHR207C,3,4,1.5465350181043114e-09,1.0001893865999938,0.345679012345679
4932.YDL113C,18,3,9.211951505381719e-08,1.000411178835759,0.09972299168975074
4932.YJL139C,8,4,1.4280668119933705e-09,1.0001440998091242,0.0
4932.YAR075W,4,3,2.434788657895145e-07,1.0001895361691502,0.5185185185185186
4932.YBR107C,10,3,1.8937654579399702e-07,1.000380257284159,0.484375
4932.YPL036W,12,4,1.600602934589447e-09,1.0000830581284208,0.75
4932.YDL224C,12,4,3.0873898633509457e-10,1.0000341533141233,0.0
4932.YMR289W,4,3,4.7946709433565595e-08,1.0000900795901455,0.375
4932.YBL068W,7,3,1.066503293725902e-06,1.0002563629430863,0.2975206611570248
4932.YPL018W,10,4,4.5087596979261676e-09,1.0004631348584223,0.31999999999999995
4932.YHR052W,14,3,9.751943282498995e-07,1.002842133133016,0.48645404663923186
4932.YCR100C,8,5,1.0514511353601486e-13,1.0000221856666658,0.0
4932.YER090W,4,3,1.6015145389637912e-07,1.0003804225625779,0.0
4932.YFR022W,15,4,7.060054526674547e-10,1.0001207437086284,0.2777777777777778
4932.YGL237C,3,4,1.0205405768642104e-09,1.000165606248104,0.6122448979591837
4932.YFR046C,10,4,3.4661625837335147e-10,1.0002132312297902,0.0
4932.YNL202W,2,2,5.461142422981429e-05,1.0005652072828441,0.4763705103969754
4932.YLL038C,18,4,1.2032843380819103e-09,1.0001004052746008,0.0
4932.YNL231C,8,3,7.85302715335329e-08,1.000075090767227,0.375
4932.YFL034W,2,5,1.0982084382507584e-12,1.0000188968836698,0.0
4932.YDR266C,8,3,4.717618988628368e-08,1.0001334389631322,0.2777777777777778
4932.YBR212W,12,4,1.4555657606410595e-09,1.0000501042771515,0.0
4932.YDR173C,4,4,5.400740389356184e-09,1.0002626740394664,0.6446280991735538
4932.YDL214C,15,4,2.000868872036e-10,1.0000396444252018,0.5
4932.YGR093W,12,5,1.672346370542796e-12,1.0000460090258614,0.0
4932.YGR125W,2,4,1.2284686102029783e-09,1.0001769174568627,0.53125
4932.YMR261C,7,3,1.0201114090699175e-06,1.0002659609427855,0.0
4932.YHR216W,4,3,5.008277079458692e-07,1.0004515256970872,0.20370370370370372
4932.YML036W,1,4,1.7413393448538483e-10,1.0000844333206687,0.0
4932.YHL019C,18,4,3.1452635720517416e-09,1.000369870689661,0.1171875
4932.YFR016C,3,4,2.7778222612211655e-10,1.0000728038919255,0.0
4932.YJL122W,5,3,7.79387804952336e-07,1.0015134550099833,0.3379881656804734
4932.YJL070C,3,3,1.20334469515173e-07,1.0001300326554654,0.7346938775510203
4932.YLR248W,15,3,4.386892662195242e-07,1.0000680512851263,0.0
4932.YHL018W,18,5,3.0046029412308245e-12,1.000016909426457,0.0
4932.YLL032C,12,3,2.136453372505087e-07,1.000057363730243,0.6666666666666667
4932.YOR144C,10,3,1.1667247944918485e-07,1.0010997417543341,0.19375282933454052
4932.YFL004W,19,3,4.3610611411720214e-08,1.0001151196238318,0.0
4932.YHL010C,8,5,1.5501055300459754e-13,1.0000162996126167,0.0
4932.YPL184C,12,4,9.794383607213304e-09,1.0001377521395103,0.24489795918367352
4932.YIR002C,10,3,1.99894903598263e-07,1.0012734460939077,0.0
4932.YER109C,15,4,1.8826972272845133e-09,1.000145250145412,0.24489795918367352
4932.YDL025C,15,5,1.5359795615846154e-13,1.0000986808744874,0.0
4932.YDR486C,18,4,1.0680740602933905e-09,1.0004689624834913,0.1049382716049383
4932.YLR419W,16,4,3.1313072876813786e-09,1.0000965800470714,0.72
4932.YPL092W,4,4,1.1649923307944718e-09,1.0000894603864607,0.375
4932.YDR496C,14,3,8.558545917875177e-07,1.0024167526740317,0.6551046363741473
4932.YLR381W,10,4,2.8298231386208322e-09,1.0004031734267844,0.3046875
4932.YJL222W,7,3,3.7290989107327835e-08,1.0001260770550922,0.0
4932.YHR029C,18,4,6.989443382789465e-11,1.0000520697994488,0.4444444444444444
4932.YGR263C,4,4,1.3870210152948023e-09,1.0000382363962985,0.5
4932.YDR221W,8,3,3.490817757274313e-08,1.0001116877575256,0.31999999999999995
4932.YER039C,16,4,2.953598197182744e-10,1.0001408281218003,0.0
4932.YLR206W,18,3,6.231986163251525e-08,1.0004410332908735,0.0
4932.YGR144W,19,4,3.8636712405837326e-10,1.000311977194233,0.0
4932.YDL179W,10,4,1.8451265598956948e-09,1.0003245665860168,0.0
4932.YBL011W,2,3,3.018346000579781e-07,1.000596641058151,0.1472
